iso639_3,iso639_1,iso639_2t,iso639_2b,name_en,name_native,family,scope,type
nit,,,,Southeastern Kolami,,,I,L
niu,,niu,niu,Niuean,,,I,L
niv,,,,Gilyak,,,I,L
niw,,,,Nimo,,,I,L
nix,,,,Hema,,,I,L
niy,,,,Ngiti,,,I,L
niz,,,,Ningil,,,I,L
nja,,,,Nzanyi,,,I,L
njb,,,,Nocte Naga,,,I,L
njd,,,,Ndonde Hamba,,,I,L
njh,,,,Lotha Naga,,,I,L
nji,,,,Gudanji,,,I,L
njj,,,,Njen,,,I,L
njl,,,,Njalgulgule,,,I,L
njm,,,,Angami Naga,,,I,L
njn,,,,Liangmai Naga,,,I,L
njo,,,,Ao Naga,,,I,L
njr,,,,Njerep,,,I,L
njs,,,,Nisa,,,I,L
njt,,,,Ndyuka-Trio Pidgin,,,I,L
nju,,,,Ngadjunmaya,,,I,L
njx,,,,Kunyi,,,I,L
njy,,,,Njyem,,,I,L
njz,,,,Nyishi,,,I,L
nka,,,,Nkoya,,,I,L
nkb,,,,Khoibu Naga,,,I,L
nkc,,,,Nkongho,,,I,L
nkd,,,,Koireng,,,I,L
nke,,,,Duke,,,I,L
nkf,,,,Inpui Naga,,,I,L
nkg,,,,Nekgini,,,I,L
nkh,,,,Khezha Naga,,,I,L
nki,,,,Thangal Naga,,,I,L
nkj,,,,Nakai,,,I,L
nkk,,,,Nokuku,,,I,L
nkm,,,,Namat,,,I,L
nkn,,,,Nkangala,,,I,L
nko,,,,Nkonya,,,I,L
nkp,,,,Niuatoputapu,,,I,E
nkq,,,,Nkami,,,I,L
nkr,,,,Nukuoro,,,I,L
nks,,,,North Asmat,,,I,L
nkt,,,,Nyika (Tanzania),,,I,L
nku,,,,Bouna Kulango,,,I,L
nkv,,,,Nyika (Malawi and Zambia),,,I,L
nkw,,,,Nkutu,,,I,L
nkx,,,,Nkoroo,,,I,L
nkz,,,,Nkari,,,I,L
nla,,,,Ngombale,,,I,L
nlc,,,,Nalca,,,I,L
nld,nl,nld,dut,Dutch,"Nederlands, Vlaams",Indo-European,I,L
nle,,,,East Nyala,,,I,L
nlg,,,,Gela,,,I,L
nli,,,,Grangali,,,I,L
nlj,,,,Nyali,,,I,L
nlk,,,,Ninia Yali,,,I,L
nll,,,,Nihali,,,I,L
nlm,,,,Mankiyali,,,I,L
nlo,,,,Ngul,,,I,L
nlq,,,,Lao Naga,,,I,L
nlu,,,,Nchumbulu,,,I,L
nlv,,,,Orizaba Nahuatl,,,I,L
nlw,,,,Walangama,,,I,E
nlx,,,,Nahali,,,I,L
nly,,,,Nyamal,,,I,L
nlz,,,,Nalögo,,,I,L
nma,,,,Maram Naga,,,I,L
nmb,,,,Big Nambas,,,I,L
nmc,,,,Ngam,,,I,L
nmd,,,,Ndumu,,,I,L
nme,,,,Mzieme Naga,,,I,L
nmf,,,,Tangkhul Naga (India),,,I,L
nmg,,,,Kwasio,,,I,L
nmh,,,,Monsang Naga,,,I,L
nmi,,,,Nyam,,,I,L
nmj,,,,Ngombe (Central African Republic),,,I,L
nmk,,,,Namakura,,,I,L
nml,,,,Ndemli,,,I,L
nmm,,,,Manangba,,,I,L
nmn,,,,ǃXóõ,,,I,L
nmo,,,,Moyon Naga,,,I,L
nmp,,,,Nimanbur,,,I,E
nmq,,,,Nambya,,,I,L
nmr,,,,Nimbari,,,I,E
nms,,,,Letemboi,,,I,L
nmt,,,,Namonuito,,,I,L
nmu,,,,Northeast Maidu,,,I,L
nmv,,,,Ngamini,,,I,E
nmw,,,,Nimoa,,,I,L
nmx,,,,Nama (Papua New Guinea),,,I,L
nmy,,,,Namuyi,,,I,L
nmz,,,,Nawdm,,,I,L
nna,,,,Nyangumarta,,,I,L
nnb,,,,Nande,,,I,L
nnc,,,,Nancere,,,I,L
nnd,,,,West Ambae,,,I,L
nne,,,,Ngandyera,,,I,L
nnf,,,,Ngaing,,,I,L
nng,,,,Maring Naga,,,I,L
nnh,,,,Ngiemboon,,,I,L
nni,,,,North Nuaulu,,,I,L
nnj,,,,Nyangatom,,,I,L
nnk,,,,Nankina,,,I,L
nnl,,,,Northern Rengma Naga,,,I,L
nnm,,,,Namia,,,I,L
nnn,,,,Ngete,,,I,L
nno,nn,nno,nno,Norwegian Nynorsk,Norsk nynorsk,Indo-European,I,L
nnp,,,,Wancho Naga,,,I,L
nnq,,,,Ngindo,,,I,L
nnr,,,,Narungga,,,I,E
nnt,,,,Nanticoke,,,I,E
nnu,,,,Dwang,,,I,L
nnv,,,,Nugunu (Australia),,,I,E
nnw,,,,Southern Nuni,,,I,L
nny,,,,Nyangga,,,I,E
nnz,,,,Nda'nda',,,I,L
noa,,,,Woun Meu,,,I,L
nob,nb,nob,nob,Norwegian Bokmål,Norsk bokmål,Indo-European,I,L
noc,,,,Nuk,,,I,L
nod,,,,Northern Thai,,,I,L
noe,,,,Nimadi,,,I,L
nof,,,,Nomane,,,I,L
nog,,nog,nog,Nogai,,,I,L
noh,,,,Nomu,,,I,L
noi,,,,Noiri,,,I,L
noj,,,,Nonuya,,,I,L
nok,,,,Nooksack,,,I,E
nol,,,,Nomlaki,,,I,E
non,,non,non,Old Norse,,,I,H
nop,,,,Numanggang,,,I,L
noq,,,,Ngongo,,,I,L
nor,no,nor,nor,Norwegian,Norsk,Indo-European,M,L
nos,,,,Eastern Nisu,,,I,L
not,,,,Nomatsiguenga,,,I,L
nou,,,,Ewage-Notu,,,I,L
nov,,,,Novial,,,I,C
now,,,,Nyambo,,,I,L
noy,,,,Noy,,,I,L
noz,,,,Nayi,,,I,L
npa,,,,Nar Phu,,,I,L
npb,,,,Nupbikha,,,I,L
npg,,,,Ponyo-Gongwang Naga,,,I,L
nph,,,,Phom Naga,,,I,L
npi,,,,Nepali (individual language),,,I,L
npl,,,,Southeastern Puebla Nahuatl,,,I,L
npn,,,,Mondropolon,,,I,L
npo,,,,Pochuri Naga,,,I,L
nps,,,,Nipsan,,,I,L
npu,,,,Puimei Naga,,,I,L
npx,,,,Noipx,,,I,L
npy,,,,Napu,,,I,L
nqg,,,,Southern Nago,,,I,L
nqk,,,,Kura Ede Nago,,,I,L
nql,,,,Ngendelengo,,,I,L
nqm,,,,Ndom,,,I,L
nqn,,,,Nen,,,I,L
nqo,,nqo,nqo,N'Ko,,,I,L
nqq,,,,Kyan-Karyaw Naga,,,I,L
nqt,,,,Nteng,,,I,L
nqy,,,,Akyaung Ari Naga,,,I,L
nra,,,,Ngom,,,I,L
nrb,,,,Nara,,,I,L
nrc,,,,Noric,,,I,H
nre,,,,Southern Rengma Naga,,,I,L
nrf,,,,Jèrriais,,,I,L
nrg,,,,Narango,,,I,L
nri,,,,Chokri Naga,,,I,L
nrk,,,,Ngarla,,,I,L
nrl,,,,Ngarluma,,,I,L
nrm,,,,Narom,,,I,L
nrn,,,,Norn,,,I,E
nrp,,,,North Picene,,,I,H
nrr,,,,Norra,,,I,E
nrt,,,,Northern Kalapuya,,,I,E
nru,,,,Narua,,,I,L
nrx,,,,Ngurmbur,,,I,E
nrz,,,,Lala,,,I,L
nsa,,,,Sangtam Naga,,,I,L
nsb,,,,Lower Nossob,,,I,E
nsc,,,,Nshi,,,I,L
nsd,,,,Southern Nisu,,,I,L
nse,,,,Nsenga,,,I,L
nsf,,,,Northwestern Nisu,,,I,L
nsg,,,,Ngasa,,,I,L
nsh,,,,Ngoshie,,,I,L
nsi,,,,Nigerian Sign Language,,,I,L
nsk,,,,Naskapi,,,I,L
nsl,,,,Norwegian Sign Language,,,I,L
nsm,,,,Sumi Naga,,,I,L
nsn,,,,Nehan,,,I,L
nso,,nso,nso,Pedi,,,I,L
nsp,,,,Nepalese Sign Language,,,I,L
nsq,,,,Northern Sierra Miwok,,,I,L
nsr,,,,Maritime Sign Language,,,I,L
nss,,,,Nali,,,I,L
nst,,,,Tase Naga,,,I,L
nsu,,,,Sierra Negra Nahuatl,,,I,L
nsv,,,,Southwestern Nisu,,,I,L
nsw,,,,Navut,,,I,L
nsx,,,,Nsongo,,,I,L
nsy,,,,Nasal,,,I,L
nsz,,,,Nisenan,,,I,L
ntd,,,,Northern Tidung,,,I,L
ntg,,,,Ngantangarra,,,I,E
nti,,,,Natioro,,,I,L
ntj,,,,Ngaanyatjarra,,,I,L
ntk,,,,Ikoma-Nata-Isenye,,,I,L
ntm,,,,Nateni,,,I,L
nto,,,,Ntomba,,,I,L
ntp,,,,Northern Tepehuan,,,I,L
ntr,,,,Delo,,,I,L
ntu,,,,Natügu,,,I,L
ntw,,,,Nottoway,,,I,E
ntx,,,,Tangkhul Naga (Myanmar),,,I,L
nty,,,,Mantsi,,,I,L
ntz,,,,Natanzi,,,I,L
nua,,,,Yuanga,,,I,L
nuc,,,,Nukuini,,,I,E
nud,,,,Ngala,,,I,L
nue,,,,Ngundu,,,I,L
nuf,,,,Nusu,,,I,L
nug,,,,Nungali,,,I,E
nuh,,,,Ndunda,,,I,L
nui,,,,Ngumbi,,,I,L
nuj,,,,Nyole,,,I,L
nuk,,,,Nuu-chah-nulth,,,I,L
nul,,,,Nusa Laut,,,I,E
num,,,,Niuafo'ou,,,I,L
nun,,,,Anong,,,I,L
nuo,,,,Nguôn,,,I,L
nup,,,,Nupe-Nupe-Tako,,,I,L
nuq,,,,Nukumanu,,,I,L
nur,,,,Nukuria,,,I,L
nus,,,,Nuer,,,I,L
nut,,,,Nung (Viet Nam),,,I,L
nuu,,,,Ngbundu,,,I,L
nuv,,,,Northern Nuni,,,I,L
nuw,,,,Nguluwan,,,I,L
nux,,,,Mehek,,,I,L
nuy,,,,Nunggubuyu,,,I,L
nuz,,,,Tlamacazapa Nahuatl,,,I,L
nvh,,,,Nasarian,,,I,L
nvm,,,,Namiae,,,I,L
nvo,,,,Nyokon,,,I,L
nwa,,,,Nawathinehena,,,I,E
nwb,,,,Nyabwa,,,I,L
nwc,,nwc,nwc,Classical Newari,,,I,H
nwe,,,,Ngwe,,,I,L
nwg,,,,Ngayawung,,,I,E
nwi,,,,Southwest Tanna,,,I,L
nwm,,,,Nyamusa-Molo,,,I,L
nwo,,,,Nauo,,,I,E
nwr,,,,Nawaru,,,I,L
nww,,,,Ndwewe,,,I,L
nwx,,,,Middle Newar,,,I,H
nwy,,,,Nottoway-Meherrin,,,I,E
nxa,,,,Nauete,,,I,L
nxd,,,,Ngando (Democratic Republic of Congo),,,I,L
nxe,,,,Nage,,,I,L
nxg,,,,Ngad'a,,,I,L
nxi,,,,Nindi,,,I,L
nxk,,,,Koki Naga,,,I,L
nxl,,,,South Nuaulu,,,I,L
nxm,,,,Numidian,,,I,H
nxn,,,,Ngawun,,,I,E
nxo,,,,Ndambomo,,,I,L
nxq,,,,Naxi,,,I,L
nxr,,,,Ninggerum,,,I,L
nxx,,,,Nafri,,,I,L
nya,ny,nya,nya,Chichewa,"chiCheŵa, chinyanja",Niger–Congo,I,L
nyb,,,,Nyangbo,,,I,L
nyc,,,,Nyanga-li,,,I,L
nyd,,,,Nyore,,,I,L
nye,,,,Nyengo,,,I,L
nyf,,,,Giryama,,,I,L
nyg,,,,Nyindu,,,I,L
nyh,,,,Nyikina,,,I,L
nyi,,,,Ama (Sudan),,,I,L
nyj,,,,Nyanga,,,I,L
nyk,,,,Nyaneka,,,I,L
nyl,,,,Nyeu,,,I,L
nym,,nym,nym,Nyamwezi,,,I,L
nyn,,nyn,nyn,Nyankole,,,I,L
nyo,,nyo,nyo,Nyoro,,,I,L
nyp,,,,Nyang'i,,,I,E
nyq,,,,Nayini,,,I,L
nyr,,,,Nyiha (Malawi),,,I,L
nys,,,,Nyungar,,,I,L
nyt,,,,Nyawaygi,,,I,E
nyu,,,,Nyungwe,,,I,L
nyv,,,,Nyulnyul,,,I,E
nyw,,,,Nyaw,,,I,L
nyx,,,,Nganyaywana,,,I,E
nyy,,,,Nyakyusa-Ngonde,,,I,L
nza,,,,Tigon Mbembe,,,I,L
nzb,,,,Njebi,,,I,L
nzd,,,,Nzadi,,,I,L
nzi,,nzi,nzi,Nzima,,,I,L
nzk,,,,Nzakara,,,I,L
nzm,,,,Zeme Naga,,,I,L
nzr,,,,Dir-Nyamzak-Mbarimi,,,I,L
nzs,,,,New Zealand Sign Language,,,I,L
nzu,,,,Teke-Nzikou,,,I,L
nzy,,,,Nzakambay,,,I,L
nzz,,,,Nanga Dama Dogon,,,I,L
oaa,,,,Orok,,,I,L
oac,,,,Oroch,,,I,L
oak,,,,Noakhali,,,I,L
oar,,,,Old Aramaic (up to 700 BCE),,,I,H
oav,,,,Old Avar,,,I,H
obi,,,,Obispeño,,,I,E
obk,,,,Southern Bontok,,,I,L
obl,,,,Oblo,,,I,L
obm,,,,Moabite,,,I,H
obo,,,,Obo Manobo,,,I,L
obr,,,,Old Burmese,,,I,H
obt,,,,Old Breton,,,I,H
obu,,,,Obulom,,,I,L
oca,,,,Ocaina,,,I,L
och,,,,Old Chinese,,,I,H
oci,oc,oci,oci,Occitan (post 1500),"occitan, lenga d'òc",Indo-European,I,L
ocm,,,,Old Cham,,,I,H
oco,,,,Old Cornish,,,I,H
ocu,,,,Atzingo Matlatzinca,,,I,L
oda,,,,Odut,,,I,L
odk,,,,Od,,,I,L
odt,,,,Old Dutch,,,I,H
odu,,,,Odual,,,I,L
ofo,,,,Ofo,,,I,E
ofs,,,,Old Frisian,,,I,H
ofu,,,,Efutop,,,I,L
ogb,,,,Ogbia,,,I,L
ogc,,,,Ogbah,,,I,L
oge,,,,Old Georgian,,,I,H
ogg,,,,Ogbogolo,,,I,L
ogo,,,,Khana,,,I,L
ogu,,,,Ogbronuagum,,,I,L
oht,,,,Old Hittite,,,I,H
ohu,,,,Old Hungarian,,,I,H
oia,,,,Oirata,,,I,L
oie,,,,Okolie,,,I,L
oin,,,,Inebu One,,,I,L
ojb,,,,Northwestern Ojibwa,,,I,L
ojc,,,,Central Ojibwa,,,I,L
ojg,,,,Eastern Ojibwa,,,I,L
oji,oj,oji,oji,Ojibwa,ᐊᓂᔑᓈᐯᒧᐎᓐ,Algonquian,M,L
ojp,,,,Old Japanese,,,I,H
ojs,,,,Severn Ojibwa,,,I,L
ojv,,,,Ontong Java,,,I,L
ojw,,,,Western Ojibwa,,,I,L
oka,,,,Okanagan,,,I,L
okb,,,,Okobo,,,I,L
okc,,,,Kobo,,,I,L
okd,,,,Okodia,,,I,L
oke,,,,Okpe (Southwestern Edo),,,I,L
okg,,,,Koko Babangk,,,I,E
okh,,,,Koresh-e Rostam,,,I,L
oki,,,,Okiek,,,I,L
okj,,,,Oko-Juwoi,,,I,E
okk,,,,Kwamtim One,,,I,L
okl,,,,Old Kentish Sign Language,,,I,E
okm,,,,Middle Korean (10th-16th cent.),,,I,H
okn,,,,Oki-No-Erabu,,,I,L
oko,,,,Old Korean (3rd-9th cent.),,,I,H
okr,,,,Kirike,,,I,L
oks,,,,Oko-Eni-Osayen,,,I,L
oku,,,,Oku,,,I,L
okv,,,,Orokaiva,,,I,L
okx,,,,Okpe (Northwestern Edo),,,I,L
okz,,,,Old Khmer,,,I,H
ola,,,,Walungge,,,I,L
olb,,,,Oli-Bodiman,,,I,L
old,,,,Mochi,,,I,L
ole,,,,Olekha,,,I,L
olk,,,,Olkol,,,I,E
olm,,,,Oloma,,,I,L
olo,,,,Livvi,,,I,L
olr,,,,Olrat,,,I,L
olt,,,,Old Lithuanian,,,I,H
olu,,,,Kuvale,,,I,L
oma,,,,Omaha-Ponca,,,I,L
omb,,,,East Ambae,,,I,L
omc,,,,Mochica,,,I,E
omg,,,,Omagua,,,I,L
omi,,,,Omi,,,I,L
omk,,,,Omok,,,I,E
oml,,,,Ombo,,,I,L
omn,,,,Minoan,,,I,H
omo,,,,Utarmbung,,,I,L
omp,,,,Old Manipuri,,,I,H
omr,,,,Old Marathi,,,I,H
omt,,,,Omotik,,,I,L
omu,,,,Omurano,,,I,E
omw,,,,South Tairora,,,I,L
omx,,,,Old Mon,,,I,H
omy,,,,Old Malay,,,I,H
ona,,,,Ona,,,I,L
onb,,,,Lingao,,,I,L
one,,,,Oneida,,,I,L
ong,,,,Olo,,,I,L
oni,,,,Onin,,,I,L
onj,,,,Onjob,,,I,L
onk,,,,Kabore One,,,I,L
onn,,,,Onobasulu,,,I,L
ono,,,,Onondaga,,,I,L
onp,,,,Sartang,,,I,L
onr,,,,Northern One,,,I,L
ons,,,,Ono,,,I,L
ont,,,,Ontenu,,,I,L
onu,,,,Unua,,,I,L
onw,,,,Old Nubian,,,I,H
onx,,,,Onin Based Pidgin,,,I,L
ood,,,,Tohono O'odham,,,I,L
oog,,,,Ong,,,I,L
oon,,,,Önge,,,I,L
oor,,,,Oorlams,,,I,L
oos,,,,Old Ossetic,,,I,H
opa,,,,Okpamheri,,,I,L
opk,,,,Kopkaka,,,I,L
opm,,,,Oksapmin,,,I,L
opo,,,,Opao,,,I,L
opt,,,,Opata,,,I,E
opy,,,,Ofayé,,,I,L
ora,,,,Oroha,,,I,L
orc,,,,Orma,,,I,L
ore,,,,Orejón,,,I,L
org,,,,Oring,,,I,L
orh,,,,Oroqen,,,I,L
ori,or,ori,ori,Oriya (macrolanguage),ଓଡ଼ିଆ,Indo-European,M,L
orm,om,orm,orm,Oromo,Afaan Oromoo,Afro-Asiatic,M,L
orn,,,,Orang Kanaq,,,I,L
oro,,,,Orokolo,,,I,L
orr,,,,Oruma,,,I,L
ors,,,,Orang Seletar,,,I,L
ort,,,,Adivasi Oriya,,,I,L
oru,,,,Ormuri,,,I,L
orv,,,,Old Russian,,,I,H
orw,,,,Oro Win,,,I,L
orx,,,,Oro,,,I,L
ory,,,,Odia,,,I,L
orz,,,,Ormu,,,I,L
osa,,osa,osa,Osage,,,I,L
osc,,,,Oscan,,,I,H
osd,,,,Digor Ossetic,,,I,L
osi,,,,Osing,,,I,L
osn,,,,Old Sundanese,,,I,H
oso,,,,Ososo,,,I,L
osp,,,,Old Spanish,,,I,H
oss,os,oss,oss,Iron Ossetic,ирон æвзаг,Indo-European,I,L
ost,,,,Osatu,,,I,L
osu,,,,Southern One,,,I,L
osx,,,,Old Saxon,,,I,H
ota,,ota,ota,Ottoman Turkish (1500-1928),,,I,H
otb,,,,Old Tibetan,,,I,H
otd,,,,Ot Danum,,,I,L
ote,,,,Mezquital Otomi,,,I,L
oti,,,,Oti,,,I,E
otk,,,,Old Turkish,,,I,H
otl,,,,Tilapa Otomi,,,I,L
otm,,,,Eastern Highland Otomi,,,I,L
otn,,,,Tenango Otomi,,,I,L
otq,,,,Querétaro Otomi,,,I,L
otr,,,,Otoro,,,I,L
ots,,,,Estado de México Otomi,,,I,L
ott,,,,Temoaya Otomi,,,I,L
otu,,,,Otuke,,,I,E
otw,,,,Ottawa,,,I,L
otx,,,,Texcatepec Otomi,,,I,L
oty,,,,Old Tamil,,,I,H
otz,,,,Ixtenco Otomi,,,I,L
oua,,,,Tagargrent,,,I,L
oub,,,,Glio-Oubi,,,I,L
oue,,,,Oune,,,I,L
oui,,,,Old Uighur,,,I,H
oum,,,,Ouma,,,I,E
ovd,,,,Elfdalian,,,I,L
owi,,,,Owiniga,,,I,L
owl,,,,Old Welsh,,,I,H
oyb,,,,Oy,,,I,L
oyd,,,,Oyda,,,I,L
oym,,,,Wayampi,,,I,L
oyy,,,,Oya'oya,,,I,L
ozm,,,,Koonzime,,,I,L
pab,,,,Parecís,,,I,L
pac,,,,Pacoh,,,I,L
pad,,,,Paumarí,,,I,L
pae,,,,Pagibete,,,I,L
paf,,,,Paranawát,,,I,E
pag,,pag,pag,Pangasinan,,,I,L
pah,,,,Tenharim,,,I,L
pai,,,,Pe,,,I,L
pak,,,,Parakanã,,,I,L
pal,,pal,pal,Pahlavi,,,I,H
pam,,pam,pam,Pampanga,,,I,L
pan,pa,pan,pan,Panjabi,ਪੰਜਾਬੀ,Indo-European,I,L
pao,,,,Northern Paiute,,,I,L
pap,,pap,pap,Papiamento,,,I,L
paq,,,,Parya,,,I,L
par,,,,Panamint,,,I,L
pas,,,,Papasena,,,I,L
pau,,pau,pau,Palauan,,,I,L
pav,,,,Pakaásnovos,,,I,L
paw,,,,Pawnee,,,I,L
pax,,,,Pankararé,,,I,E
pay,,,,Pech,,,I,L
paz,,,,Pankararú,,,I,E
pbb,,,,Páez,,,I,L
pbc,,,,Patamona,,,I,L
pbe,,,,Mezontla Popoloca,,,I,L
pbf,,,,Coyotepec Popoloca,,,I,L
pbg,,,,Paraujano,,,I,E
pbh,,,,E'ñapa Woromaipu,,,I,L
pbi,,,,Parkwa,,,I,L
pbl,,,,Mak (Nigeria),,,I,L
pbm,,,,Puebla Mazatec,,,I,L
pbn,,,,Kpasam,,,I,L
pbo,,,,Papel,,,I,L
pbp,,,,Badyara,,,I,L
pbr,,,,Pangwa,,,I,L
pbs,,,,Central Pame,,,I,L
pbt,,,,Southern Pashto,,,I,L
pbu,,,,Northern Pashto,,,I,L
pbv,,,,Pnar,,,I,L
pby,,,,Pyu (Papua New Guinea),,,I,L
pca,,,,Santa Inés Ahuatempan Popoloca,,,I,L
pcb,,,,Pear,,,I,L
pcc,,,,Bouyei,,,I,L
pcd,,,,Picard,,,I,L
pce,,,,Ruching Palaung,,,I,L
pcf,,,,Paliyan,,,I,L
pcg,,,,Paniya,,,I,L
pch,,,,Pardhan,,,I,L
pci,,,,Duruwa,,,I,L
pcj,,,,Parenga,,,I,L
pck,,,,Paite Chin,,,I,L
pcl,,,,Pardhi,,,I,L
pcm,,,,Nigerian Pidgin,,,I,L
pcn,,,,Piti,,,I,L
pcp,,,,Pacahuara,,,I,L
pcw,,,,Pyapun,,,I,L
pda,,,,Anam,,,I,L
pdc,,,,Pennsylvania German,,,I,L
pdi,,,,Pa Di,,,I,L
pdn,,,,Podena,,,I,L
pdo,,,,Padoe,,,I,L
pdt,,,,Plautdietsch,,,I,L
pdu,,,,Kayan,,,I,L
pea,,,,Peranakan Indonesian,,,I,L
peb,,,,Eastern Pomo,,,I,E
ped,,,,Mala (Papua New Guinea),,,I,L
pee,,,,Taje,,,I,L
pef,,,,Northeastern Pomo,,,I,E
peg,,,,Pengo,,,I,L
peh,,,,Bonan,,,I,L
pei,,,,Chichimeca-Jonaz,,,I,L
pej,,,,Northern Pomo,,,I,E
pek,,,,Penchal,,,I,L
pel,,,,Pekal,,,I,L
pem,,,,Phende,,,I,L
peo,,peo,peo,Old Persian (ca. 600-400 B.C.),,,I,H
pep,,,,Kunja,,,I,L
peq,,,,Southern Pomo,,,I,L
pes,,,,Iranian Persian,,,I,L
pev,,,,Pémono,,,I,L
pex,,,,Petats,,,I,L
pey,,,,Petjo,,,I,L
pez,,,,Eastern Penan,,,I,L
pfa,,,,Pááfang,,,I,L
pfe,,,,Pere,,,I,L
pfl,,,,Pfaelzisch,,,I,L
pga,,,,Sudanese Creole Arabic,,,I,L
pgd,,,,Gāndhārī,,,I,H
pgg,,,,Pangwali,,,I,L
pgi,,,,Pagi,,,I,L
pgk,,,,Rerep,,,I,L
pgl,,,,Primitive Irish,,,I,H
pgn,,,,Paelignian,,,I,H
pgs,,,,Pangseng,,,I,L
pgu,,,,Pagu,,,I,L
pgz,,,,Papua New Guinean Sign Language,,,I,L
pha,,,,Pa-Hng,,,I,L
phd,,,,Phudagi,,,I,L
phg,,,,Phuong,,,I,L
phh,,,,Phukha,,,I,L
phj,,,,Pahari,,,I,L
phk,,,,Phake,,,I,L
phl,,,,Phalura,,,I,L
phm,,,,Phimbi,,,I,L
phn,,phn,phn,Phoenician,,,I,H
pho,,,,Phunoi,,,I,L
phq,,,,Phana',,,I,L
phr,,,,Pahari-Potwari,,,I,L
pht,,,,Phu Thai,,,I,L
phu,,,,Phuan,,,I,L
phv,,,,Pahlavani,,,I,L
phw,,,,Phangduwali,,,I,L
pia,,,,Pima Bajo,,,I,L
pib,,,,Yine,,,I,L
pic,,,,Pinji,,,I,L
pid,,,,Piaroa,,,I,L
pie,,,,Piro,,,I,E
pif,,,,Pingelapese,,,I,L
pig,,,,Pisabo,,,I,L
pih,,,,Pitcairn-Norfolk,,,I,L
pij,,,,Pijao,,,I,E
pil,,,,Yom,,,I,L
pim,,,,Powhatan,,,I,E
pin,,,,Piame,,,I,L
pio,,,,Piapoco,,,I,L
pip,,,,Pero,,,I,L
pir,,,,Piratapuyo,,,I,L
pis,,,,Pijin,,,I,L
pit,,,,Pitta Pitta,,,I,E
piu,,,,Pintupi-Luritja,,,I,L
piv,,,,Pileni,,,I,L
piw,,,,Pimbwe,,,I,L
pix,,,,Piu,,,I,L
piy,,,,Piya-Kwonci,,,I,L
piz,,,,Pije,,,I,L
pjt,,,,Pitjantjatjara,,,I,L
pka,,,,Ardhamāgadhī Prākrit,,,I,H
pkb,,,,Pokomo,,,I,L
pkc,,,,Paekche,,,I,H
pkg,,,,Pak-Tong,,,I,L
pkh,,,,Pankhu,,,I,L
pkn,,,,Pakanha,,,I,L
pko,,,,Pökoot,,,I,L
pkp,,,,Pukapuka,,,I,L
pkr,,,,Attapady Kurumba,,,I,L
pks,,,,Pakistan Sign Language,,,I,L
pkt,,,,Maleng,,,I,L
pku,,,,Paku,,,I,L
pla,,,,Miani,,,I,L
plb,,,,Polonombauk,,,I,L
plc,,,,Central Palawano,,,I,L
pld,,,,Polari,,,I,L
ple,,,,Palu'e,,,I,L
plg,,,,Pilagá,,,I,L
plh,,,,Paulohi,,,I,L
pli,pi,pli,pli,Pali,पाऴि,Indo-European,I,H
plk,,,,Kohistani Shina,,,I,L
pll,,,,Shwe Palaung,,,I,L
pln,,,,Palenquero,,,I,L
plo,,,,Oluta Popoluca,,,I,L
plq,,,,Palaic,,,I,H
plr,,,,Palaka Senoufo,,,I,L
pls,,,,San Marcos Tlacoyalco Popoloca,,,I,L
plt,,,,Plateau Malagasy,,,I,L
plu,,,,Palikúr,,,I,L
plv,,,,Southwest Palawano,,,I,L
plw,,,,Brooke's Point Palawano,,,I,L
ply,,,,Bolyu,,,I,L
plz,,,,Paluan,,,I,L
pma,,,,Paama,,,I,L
pmb,,,,Pambia,,,I,L
pmd,,,,Pallanganmiddang,,,I,E
pme,,,,Pwaamei,,,I,L
pmf,,,,Pamona,,,I,L
pmh,,,,Māhārāṣṭri Prākrit,,,I,H
pmi,,,,Northern Pumi,,,I,L
pmj,,,,Southern Pumi,,,I,L
pml,,,,Lingua Franca,,,I,E
pmm,,,,Pomo,,,I,L
pmn,,,,Pam,,,I,L
pmo,,,,Pom,,,I,L
pmq,,,,Northern Pame,,,I,L
pmr,,,,Paynamar,,,I,L
pms,,,,Piemontese,,,I,L
pmt,,,,Tuamotuan,,,I,L
pmw,,,,Plains Miwok,,,I,L
pmx,,,,Poumei Naga,,,I,L
pmy,,,,Papuan Malay,,,I,L
pmz,,,,Southern Pame,,,I,E
pna,,,,Punan Bah-Biau,,,I,L
pnb,,,,Western Panjabi,,,I,L
pnc,,,,Pannei,,,I,L
pnd,,,,Mpinda,,,I,L
pne,,,,Western Penan,,,I,L
png,,,,Pangu,,,I,L
pnh,,,,Penrhyn,,,I,L
pni,,,,Aoheng,,,I,L
pnj,,,,Pinjarup,,,I,E
pnk,,,,Paunaka,,,I,L
pnl,,,,Paleni,,,I,L
pnm,,,,Punan Batu 1,,,I,L
pnn,,,,Pinai-Hagahai,,,I,L
pno,,,,Panobo,,,I,E
pnp,,,,Pancana,,,I,L
pnq,,,,Pana (Burkina Faso),,,I,L
pnr,,,,Panim,,,I,L
pns,,,,Ponosakan,,,I,L
pnt,,,,Pontic,,,I,L
pnu,,,,Jiongnai Bunu,,,I,L
pnv,,,,Pinigura,,,I,L
pnw,,,,Banyjima,,,I,L
pnx,,,,Phong-Kniang,,,I,L
pny,,,,Pinyin,,,I,L
pnz,,,,Pana (Central African Republic),,,I,L
poc,,,,Poqomam,,,I,L
